latitude,longitude,cone,type
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
42.393815,-72.52848816,0,T
42.393815,-72.52848816,0,T
42.393815,-72.52848816,0,T
42.393815,-72.52848816,0,T
42.393815,-72.52848816,0,T
42.39369833,-72.52867126,0,T
42.39369833,-72.52867126,0,T
42.39369833,-72.52867126,0,T
42.39369833,-72.52867126,0,T
42.39369833,-72.52867126,0,T
42.39357333,-72.52887726,0,T
42.39357333,-72.52887726,0,T
42.39357333,-72.52887726,0,T
42.39357333,-72.52887726,0,T
42.39357333,-72.52887726,0,T
42.393445,-72.52906799,0,T
42.393445,-72.52906799,0,T
42.393445,-72.52906799,0,T
42.393445,-72.52906799,0,T
42.393445,-72.52906799,0,T
42.39344167,-72.52906799,0,T
42.39344167,-72.52906799,0,T
42.39344167,-72.52906799,0,T
42.39344167,-72.52906799,0,T
42.39344167,-72.52906799,0,T
42.39344167,-72.52907562,0,T
42.39344167,-72.52907562,0,T
42.39344167,-72.52907562,0,T
42.39344167,-72.52907562,0,T
42.39344167,-72.52907562,0,T
42.39344333,-72.52907562,0,T
42.39344333,-72.52907562,0,T
42.39344333,-72.52907562,0,T
42.39344333,-72.52907562,0,T
42.39344333,-72.52907562,0,T
42.39344333,-72.52907562,0,T
42.39344333,-72.52907562,0,T
42.39344333,-72.52907562,0,T
42.39344333,-72.52907562,0,T
42.39344333,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52907562,0,T
42.393445,-72.52908325,0,T
42.393445,-72.52908325,0,T
42.393445,-72.52908325,0,T
42.393445,-72.52908325,0,T
42.393445,-72.52908325,0,T
42.393445,-72.52908325,0,T
42.393445,-72.52908325,0,T
42.393445,-72.52908325,0,T
42.393445,-72.52908325,0,T
42.393445,-72.52908325,0,T
42.393445,-72.52908325,0,T
42.393445,-72.52908325,0,T
42.393445,-72.52908325,0,T
42.393445,-72.52908325,0,T
42.393445,-72.52908325,0,T
42.393445,-72.52908325,0,T
42.393445,-72.52908325,0,T
42.393445,-72.52908325,0,T
42.393445,-72.52908325,0,T
