latitude,longitude,cone,type
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
42.39337167,-72.52949524,0,T
42.39337167,-72.52949524,0,T
42.39337167,-72.52949524,0,T
42.39337167,-72.52949524,0,T
42.39337167,-72.52949524,0,T
42.39337167,-72.52949524,0,T
42.39337167,-72.52949524,0,T
42.39337167,-72.52949524,0,T
42.39337167,-72.52949524,0,T
42.39337167,-72.52949524,0,T
42.39337333,-72.52950287,0,T
42.39337333,-72.52950287,0,T
42.39337333,-72.52950287,0,T
42.39337333,-72.52950287,0,T
42.39337333,-72.52950287,0,T
42.39336667,-72.52948761,0,T
42.39336667,-72.52948761,0,T
42.39336667,-72.52948761,0,T
42.39336667,-72.52948761,0,T
42.39336667,-72.52948761,0,T
42.39336667,-72.52948761,0,T
42.39336667,-72.52948761,0,T
42.39336667,-72.52948761,0,T
42.39336667,-72.52948761,0,T
42.39336667,-72.52948761,0,T
42.39336667,-72.52948761,0,T
42.39336667,-72.52948761,0,T
42.39336667,-72.52948761,0,T
42.39336667,-72.52948761,0,T
42.39336667,-72.52948761,0,T
42.39337167,-72.52949524,0,T
42.39337167,-72.52949524,0,T
42.39337167,-72.52949524,0,T
42.39337167,-72.52949524,0,T
42.39337167,-72.52949524,0,T
42.39339,-72.52950287,0,T
42.39339,-72.52950287,0,T
42.39339,-72.52950287,0,T
42.39339,-72.52950287,0,T
42.39339,-72.52950287,0,T
42.3934,-72.52950287,0,T
42.3934,-72.52950287,0,T
42.3934,-72.52950287,0,T
42.3934,-72.52950287,0,T
42.3934,-72.52950287,0,T
42.39340333,-72.52950287,0,T
42.39340333,-72.52950287,0,T
42.39340333,-72.52950287,0,T
42.39340333,-72.52950287,0,T
42.39340333,-72.52950287,0,T
42.393405,-72.52948761,0,T
42.393405,-72.52948761,0,T
42.393405,-72.52948761,0,T
42.393405,-72.52948761,0,T
42.393405,-72.52948761,0,T
42.39340667,-72.52947998,0,T
42.39340667,-72.52947998,0,T
42.39340667,-72.52947998,0,T
42.39340667,-72.52947998,0,T
42.39340667,-72.52947998,0,T
42.39341,-72.52947235,0,T
42.39341,-72.52947235,0,T
42.39341,-72.52947235,0,T
42.39341,-72.52947235,0,T
42.39341,-72.52947235,0,T
42.393415,-72.52946472,0,T
42.393415,-72.52946472,0,T
42.393415,-72.52946472,0,T
42.393415,-72.52946472,0,T
42.393415,-72.52946472,0,T
42.39342167,-72.52946472,0,T
42.39342167,-72.52946472,0,T
42.39342167,-72.52946472,0,T
42.39342167,-72.52946472,0,T
42.39342167,-72.52946472,0,T
42.39342667,-72.52946472,0,T
42.39342667,-72.52946472,0,T
42.39342667,-72.52946472,0,T
42.39342667,-72.52946472,0,T
42.39342667,-72.52946472,0,T
42.39342667,-72.52947998,0,T
42.39342667,-72.52947998,0,T
42.39342667,-72.52947998,0,T
42.39342667,-72.52947998,0,T
42.39342667,-72.52947998,0,T
42.39343333,-72.52949524,0,T
