latitude,longitude,cone,type
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333333,-72.52942657,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
42.39333667,-72.52947235,0,T
