latitude,longitude,cone,type
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
42.39316333,-72.52951813,0,T
42.39316333,-72.52951813,0,T
42.39316333,-72.52951813,0,T
42.39316333,-72.52951813,0,T
42.39317167,-72.52949524,0,T
42.39317167,-72.52949524,0,T
42.39317167,-72.52949524,0,T
42.39317167,-72.52949524,0,T
42.39317167,-72.52949524,0,T
42.39317833,-72.52947998,0,T
42.39317833,-72.52947998,0,T
42.39317833,-72.52947998,0,T
42.39317833,-72.52947998,0,T
42.39317833,-72.52947998,0,T
42.393185,-72.52947235,0,T
42.393185,-72.52947235,0,T
42.393185,-72.52947235,0,T
42.393185,-72.52947235,0,T
42.393185,-72.52947235,0,T
42.39319,-72.52946472,0,T
42.39319,-72.52946472,0,T
42.39319,-72.52946472,0,T
42.39319,-72.52946472,0,T
42.39319,-72.52946472,0,T
42.39319333,-72.52945709,0,T
42.39319333,-72.52945709,0,T
42.39319333,-72.52945709,0,T
42.39319333,-72.52945709,0,T
42.39319333,-72.52945709,0,T
42.39319833,-72.52944946,0,T
42.39319833,-72.52944946,0,T
42.39319833,-72.52944946,0,T
42.39319833,-72.52944946,0,T
42.39319833,-72.52944946,0,T
42.3932,-72.52944946,0,T
42.3932,-72.52944946,0,T
42.3932,-72.52944946,0,T
42.3932,-72.52944946,0,T
42.3932,-72.52944946,0,T
42.39320167,-72.52944946,0,T
42.39320167,-72.52944946,0,T
42.39320167,-72.52944946,0,T
42.39320167,-72.52944946,0,T
42.39320167,-72.52944946,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.39320333,-72.52944183,0,T
42.393205,-72.52944183,0,T
42.393205,-72.52944183,0,T
42.393205,-72.52944183,0,T
42.393205,-72.52944183,0,T
42.393205,-72.52944183,0,T
42.39320667,-72.5294342,0,T
42.39320667,-72.5294342,0,T
42.39320667,-72.5294342,0,T
42.39320667,-72.5294342,0,T
42.39320667,-72.5294342,0,T
42.39320667,-72.52942657,0,T
42.39320667,-72.52942657,0,T
42.39320667,-72.52942657,0,T
42.39320667,-72.52942657,0,T
42.39320667,-72.52942657,0,T
42.39320667,-72.52942657,0,T
