latitude,longitude,cone,type
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
42.39314333,-72.5295639,0,T
