latitude,longitude,cone,type
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39316333,-72.5293808,0,T
42.39313667,-72.52940369,0,T
42.39313667,-72.52940369,0,T
42.39313667,-72.52940369,0,T
42.39313667,-72.52940369,0,T
42.39313667,-72.52940369,0,T
42.39313667,-72.52940369,0,T
42.39313667,-72.52940369,0,T
42.39313667,-72.52940369,0,T
42.39313667,-72.52940369,0,T
42.39313667,-72.52940369,0,T
42.393135,-72.52940369,0,T
42.393135,-72.52940369,0,T
42.393135,-72.52940369,0,T
42.393135,-72.52940369,0,T
42.393135,-72.52940369,0,T
42.393135,-72.52940369,0,T
42.393135,-72.52940369,0,T
42.393135,-72.52940369,0,T
42.393135,-72.52940369,0,T
42.393135,-72.52940369,0,T
42.39313333,-72.52940369,0,T
42.39313333,-72.52940369,0,T
42.39313333,-72.52940369,0,T
42.39313333,-72.52940369,0,T
42.39313333,-72.52940369,0,T
42.39313167,-72.52940369,0,T
42.39313167,-72.52940369,0,T
42.39313167,-72.52940369,0,T
42.39313167,-72.52940369,0,T
42.39313167,-72.52940369,0,T
42.39313,-72.52940369,0,T
42.39313,-72.52940369,0,T
42.39313,-72.52940369,0,T
42.39313,-72.52940369,0,T
42.39313,-72.52940369,0,T
42.39313,-72.52940369,0,T
42.39313,-72.52940369,0,T
42.39313,-72.52940369,0,T
42.39313,-72.52940369,0,T
42.39313,-72.52940369,0,T
42.39313,-72.52940369,0,T
42.39313,-72.52940369,0,T
42.39313,-72.52940369,0,T
42.39313,-72.52940369,0,T
42.39313,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.39312833,-72.52940369,0,T
42.393155,-72.52933502,0,T
42.393155,-72.52933502,0,T
42.393155,-72.52933502,0,T
42.393155,-72.52933502,0,T
42.393155,-72.52933502,0,T
42.39315333,-72.52933502,0,T
42.39315333,-72.52933502,0,T
42.39315333,-72.52933502,0,T
42.39315333,-72.52933502,0,T
42.39315333,-72.52933502,0,T
42.39315333,-72.52933502,0,T
42.39315333,-72.52933502,0,T
42.39315333,-72.52933502,0,T
42.39315333,-72.52933502,0,T
42.39315333,-72.52933502,0,T
42.39315333,-72.52932739,0,T
42.39315333,-72.52932739,0,T
42.39315333,-72.52932739,0,T
42.39315333,-72.52932739,0,T
42.39315333,-72.52932739,0,T
42.39315333,-72.52932739,0,T
42.39315333,-72.52932739,0,T
42.39315333,-72.52932739,0,T
42.39315333,-72.52932739,0,T
42.39315333,-72.52932739,0,T
42.39315167,-72.52933502,0,T
42.39315167,-72.52933502,0,T
42.39315167,-72.52933502,0,T
42.39315167,-72.52933502,0,T
42.39315167,-72.52933502,0,T
42.39315167,-72.52933502,0,T
42.39315167,-72.52933502,0,T
42.39315167,-72.52933502,0,T
42.39315167,-72.52933502,0,T
42.39315167,-72.52933502,0,T
42.39315167,-72.52933502,0,T
42.39315167,-72.52933502,0,T
42.39315167,-72.52933502,0,T
42.39315167,-72.52933502,0,T
42.39315167,-72.52933502,0,T
42.39315333,-72.52933502,0,T
42.39315333,-72.52933502,0,T
42.39315333,-72.52933502,0,T
42.39315333,-72.52933502,0,T
42.39315333,-72.52933502,0,T
42.39315333,-72.52933502,0,T
42.39315333,-72.52933502,0,T
42.39315333,-72.52933502,0,T
42.39315333,-72.52933502,0,T
42.39315333,-72.52933502,0,T
42.393155,-72.52934265,0,T
42.393155,-72.52934265,0,T
42.393155,-72.52934265,0,T
42.393155,-72.52934265,0,T
42.393155,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
42.39315667,-72.52934265,0,T
