latitude,longitude,cone,type
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.39335333,-72.52944946,0,T
42.393355,-72.52944183,0,T
42.393355,-72.52944183,0,T
42.393355,-72.52944183,0,T
42.393355,-72.52944183,0,T
42.393355,-72.52944183,0,T
42.393355,-72.52944183,0,T
42.393355,-72.52944183,0,T
42.393355,-72.52944183,0,T
42.393355,-72.52944183,0,T
42.393355,-72.52944183,0,T
42.393355,-72.52944183,0,T
42.393355,-72.52944183,0,T
42.393355,-72.52944183,0,T
42.393355,-72.52944183,0,T
42.393355,-72.52944183,0,T
42.39335333,-72.52944183,0,T
42.39335333,-72.52944183,0,T
42.39335333,-72.52944183,0,T
42.39335333,-72.52944183,0,T
42.39335333,-72.52944183,0,T
42.39335333,-72.52944183,0,T
42.39335333,-72.52944183,0,T
42.39335333,-72.52944183,0,T
42.39335333,-72.52944183,0,T
42.39335333,-72.52944183,0,T
42.393355,-72.52944183,0,T
42.393355,-72.52944183,0,T
42.393355,-72.52944183,0,T
42.393355,-72.52944183,0,T
42.393355,-72.52944183,0,T
42.39335667,-72.52944183,0,T
42.39335667,-72.52944183,0,T
42.39335667,-72.52944183,0,T
42.39335667,-72.52944183,0,T
42.39335667,-72.52944183,0,T
42.39335833,-72.52942657,0,T
42.39335833,-72.52942657,0,T
42.39335833,-72.52942657,0,T
42.39335833,-72.52942657,0,T
42.39336,-72.52941895,0,T
42.39336,-72.52941895,0,T
