latitude,longitude,cone,type
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.39323,-72.52873993,0,T
42.393135,-72.52900696,0,T
42.393135,-72.52900696,0,T
42.393135,-72.52900696,0,T
42.393135,-72.52900696,0,T
42.393135,-72.52900696,0,T
42.39311,-72.52908325,0,T
42.39311,-72.52908325,0,T
42.39311,-72.52908325,0,T
42.39311,-72.52908325,0,T
42.39311,-72.52908325,0,T
42.39309167,-72.52909088,0,T
42.39309167,-72.52909088,0,T
42.39309167,-72.52909088,0,T
42.39309167,-72.52909088,0,T
42.39309167,-72.52909088,0,T
42.39309167,-72.52909088,0,T
42.39309167,-72.52909088,0,T
42.39309167,-72.52909088,0,T
42.39309167,-72.52909088,0,T
42.39309167,-72.52909088,0,T
42.39307667,-72.52909851,0,T
42.39307667,-72.52909851,0,T
42.39307667,-72.52909851,0,T
42.39307667,-72.52909851,0,T
42.39307667,-72.52909851,0,T
42.39306333,-72.52911377,0,T
42.39306333,-72.52911377,0,T
42.39306333,-72.52911377,0,T
42.39306333,-72.52911377,0,T
42.39306333,-72.52911377,0,T
42.39305833,-72.52911377,0,T
42.39305833,-72.52911377,0,T
42.39305833,-72.52911377,0,T
42.39305833,-72.52911377,0,T
42.39305833,-72.52911377,0,T
42.393045,-72.5291214,0,T
42.393045,-72.5291214,0,T
42.393045,-72.5291214,0,T
42.393045,-72.5291214,0,T
42.393045,-72.5291214,0,T
42.39303667,-72.52911377,0,T
42.39303667,-72.52911377,0,T
42.39303667,-72.52911377,0,T
42.39303667,-72.52911377,0,T
42.39303667,-72.52911377,0,T
42.39303,-72.52910614,0,T
42.39303,-72.52910614,0,T
42.39303,-72.52910614,0,T
42.39303,-72.52910614,0,T
42.39303,-72.52910614,0,T
42.39302333,-72.52910614,0,T
42.39302333,-72.52910614,0,T
42.39302333,-72.52910614,0,T
42.39302333,-72.52910614,0,T
42.39302333,-72.52910614,0,T
42.39302,-72.52909851,0,T
