latitude,longitude,cone,type
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
0,0,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
42.39301,-72.52880096,0,T
